Projectnummer;Opdrachtnummer;Blok;Cluster NR;Building FID;LAM MK;BG Id;BG Name;Straat;Huisnummer;Huisnummer Toevoeging;Quadrant;SSV Date;Surveyor;Buildingtype;NR BU;NR LU;NR SU;UNITS TOTAL;Opdrachttemplate
ROESELARE - FH04;875200;418;;;875200;;;Ardooisesteenweg;71;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4375143;410;;;4375143;;;Spanjestraat;135;;F;2018-03-19 16:20:31;Gunther Lamberts;MDU;2;0;0;2;BUILDING template
ROESELARE - FH04;3413610;418;;;3413610;;;Ardooisesteenweg;73;;;2018-04-18 16:33:22;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4375093;401;;;4375093;;;Kaaistraat;65;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4375164;410;;;4375164;;;Spanjestraat;157;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252913;401;;;1252913;;;Kaaistraat;70;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252324;418;;;1252324;;;Beversesteenweg;46;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875270;401;;;875270;;;Kaaistraat;75;;;2018-03-21 10:45;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252853;401;;;1252853;;;Kaaistraat;76;;;2018-03-21 11:25:02;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1364253;401;;;1364253;;;Kaaistraat;62;;;3-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875284;401;;;875284;;;Langebrugstraat;5;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875285;401;;;875285;;;Langebrugstraat;11;;;3-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4375037;404;;;4375037;;Jules Lagaelaan 7-8-9-10-10A;Jules Lagaelaan;9;;A;2018-02-06 09:16:01;Rudi Caes;MDU;1;0;1;2;BUILDING template
ROESELARE - FH04;3415316;423;;;3415316;;;Hammestraat;67;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874599;428;;;874599;;;Beversesteenweg;80;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874802;418;;;874802;;;Mariastraat;16;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353119;404;;;4353119;;Jules Lagaelaan 7-8-9-10-10A;Jules Lagaelaan;10;A;A;2018-02-06 09:20:36;Rudi Caes;MDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874803;418;;;874803;;;Mariastraat;18;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875281;401;;;875281;;;Kaaistraat;56;;C;2019-01-30 06:15:21;Jonathan Collignon;MDU;2;0;0;2;BUILDING template
ROESELARE - FH04;1252890;401;;;1252890;;Oostrem 1-1A-1B;Oostrem;1;;D;2019-06-05;Bjorn De Pauw;MDU;1;0;0;1;BUILDING template
ROESELARE - FH04;5781257;404;;;5781257;;Jules Lagaelaan 11-12-13-13A;Jules Lagaelaan;13;A;A;2018-02-06 09:26:00;Rudi Caes;MDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4359685;418;;;4359685;;;Mariastraat;20;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875305;404;;;875305;;;Kaaistraat;1;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4352930;416;;;4352930;;;Fabrieksstraat;14;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4374740;404;;;4374740;;;Kaaistraat;3;;;2018-04-18 16:32:31;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416981;423;;;3416981;;;Mandeldreef;30;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875203;418;;;875203;;;Sint-Jorisstraat;13;;;2018-03-09 10:59:11;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413861;428;;;3413861;;;Beversesteenweg;102;;;2018-03-19 16:21:43;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875304;404;;;875304;;;Kaaistraat;10;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413864;428;;;3413864;;;Beversesteenweg;108;;;2018-03-19 16:21:47;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4362874;416;;;4362874;;;Fabrieksstraat;36;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874755;426;;;874755;;;Mandeldreef;63;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252335;420;;;1252335;;;Beversesteenweg;35;;;2018-03-22 22:05:02;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413598;409;;;3413598;;;Ardooisesteenweg;52;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3414363;413;;;3414363;;;Bruanestraat;78;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413599;409;;;3413599;;;Ardooisesteenweg;54;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123245;406;;;123245;;;Jules Lagaelaan;14;;;2018-02-26 15:00:33;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416711;406;;;3416711;;;Jules Lagaelaan;17;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413605;409;;;3413605;;;Ardooisesteenweg;60;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416712;406;;;3416712;;;Jules Lagaelaan;20;;;2018-01-30 14:36:58;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1503069;401;;;1503069;;;Spanjestraat;136;;;2018-03-20 14:52:03;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123251;406;;;123251;;;Jules Lagaelaan;21;;;2018-01-31 11:53:01;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3417667;406;;;3417667;;;Onze-Lieve-Vrouwestraat;9;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4362957;416;;;4362957;;;Hammestraat;44;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4365080;423;;;4365080;;;Munitiestraat;31;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874628;428;;;874628;;;Herentalslaan;2;;;3-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413611;409;;;3413611;;;Ardooisesteenweg;74;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3414371;413;;;3414371;;;Bruanestraat;102;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874772;416;;;874772;;;Mandellaan;142;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413613;409;;;3413613;;;Ardooisesteenweg;78;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875173;413;;;875173;;;Bruanestraat;104;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413905;430;;;3413905;;;Beversesteenweg;195;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3417670;406;;;3417670;;;Onze-Lieve-Vrouwestraat;15;;;2018-02-22 13:33:56;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123202;406;;;123202;;;Sint-Hubrechtsstraat;14;;D;2018-01-28 08:50:23;;MDU;2;0;2;4;BUILDING template
ROESELARE - FH04;123282;409;;;123282;;;Nijverheidsstraat;7;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123284;409;;;123284;;;Nijverheidsstraat;9;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413620;415;;;3413620;;;Ardooisesteenweg;94;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;18551;428;;;18551;;;Mandeldreef;1;;D;2018-03-19 16:20:45;Gunther Lamberts;MDU;2;0;0;2;BUILDING template
ROESELARE - FH04;4375357;412;;;4375357;;;Koornstraat;43;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416972;428;;;3416972;;;Mandeldreef;7;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413628;415;;;3413628;;;Ardooisesteenweg;104;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413630;415;;;3413630;;;Ardooisesteenweg;106;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252764;416;;;1252764;;;Mandellaan;170;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252742;413;;;1252742;;;Germain Hoetstraat;29;;;2018-03-21 14:48:00;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252765;416;;;1252765;;;Mandellaan;172;;;2018-03-21 15:19:05;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123186;409;;;123186;;;Onze-Lieve-Vrouwemarkt;1;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4005416;413;;;4005416;;;Germain Hoetstraat;33;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413633;415;;;3413633;;;Ardooisesteenweg;110;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4352918;416;;;4352918;;;Mandellaan;178;;;2018-03-19 16:10:02;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3418811;406;;;3418811;;;Sint-Hubrechtsstraat;32;;;2018-04-18 16:32:49;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353099;409;;;4353099;;;Onze-Lieve-Vrouwemarkt;5;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3418812;406;;;3418812;;;Sint-Hubrechtsstraat;36;;;2018-12-03;Jonathan Collignon;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875191;415;;;875191;;;Bruanestraat;1;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3420632;409;;;3420632;;;Onze-Lieve-Vrouwemarkt;13;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3420635;409;;;3420635;;;Onze-Lieve-Vrouwemarkt;17;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3419086;406;;;3419086;;;Steenhouwersstraat;22;;D;2018-01-28 08:50:09;;MDU;2;0;2;4;BUILDING template
ROESELARE - FH04;4353097;409;;;4353097;;;Onze-Lieve-Vrouwemarkt;1;;;13-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875196;415;;;875196;;;Bruanestraat;27;;;2018-03-19 16:28:38;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3418607;409;;;3418607;;;Spinnersstraat;24;;D;2018-03-08 12:39:31;Gunther Lamberts;MDU;2;0;0;2;BUILDING template
ROESELARE - FH04;874596;431;;;874596;;;Beversesteenweg;69;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413854;431;;;3413854;;;Beversesteenweg;87;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413866;431;;;3413866;;;Beversesteenweg;117;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413869;431;;;3413869;;;Beversesteenweg;123;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123290;409;;;123290;;;Spinnersstraat;66;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3414354;415;;;3414354;;;Bruanestraat;59;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875095;412;;;875095;;;Mandellaan;278;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4365076;431;;;4365076;;;Beversesteenweg;129;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4368310;412;;;4368310;;;Mandellaan;286;;;2018-03-21 14:03:37;Muzaffer Erkoç;sdu;1;0;0;1;BUILDING template
ROESELARE - FH04;875092;413;;;875092;;;Mandellaan;274;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3414359;415;;;3414359;;;Bruanestraat;73;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413884;431;;;3413884;;;Beversesteenweg;151;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3414361;415;;;3414361;;;Bruanestraat;75;;;09-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4364895;431;;;4364895;;;Beversesteenweg;165;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413892;431;;;3413892;;;Beversesteenweg;169;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4007335;431;;;4007335;;;Beversesteenweg;177;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;5544481;415;;;5544481;;;Onze-Lieve-Vrouwemarkt;21;;;2018-03-19 16:29:03;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3417059;412;;;3417059;;;Mandellaan;324;;;2018-03-19 16:21:29;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3417060;412;;;3417060;;;Mandellaan;328;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3417061;412;;;3417061;;;Mandellaan;334;;;2018-03-19 16:21:49;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252073;431;;;1252073;;;Koning Leopold III-laan;88;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4361598;431;;;4361598;;;Koning Leopold III-laan;90;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252074;431;;;1252074;;;Koning Leopold III-laan;92;;;2018-04-18 16:33:32;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252900;412;;;1252900;;;Spanjestraat;181;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123194;407;;;123194;;;Ardooisesteenweg;2;;;2018-04-18 16:32:52;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123192;419;;;123192;;;Ardooisesteenweg;23;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875067;412;;;875067;;;Vierwegstraat;5;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252719;;;11110856;1252719;;;Mandellaan;284;;;;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413590;419;;;3413590;;;Ardooisesteenweg;29;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3416713;407;;;3416713;;;Jules Lagaelaan;24;;;2018-04-18 16:32:54;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875198;417;;;875198;;;Ardooisesteenweg;75;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4359682;419;;;4359682;;;Ardooisesteenweg;31;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413612;417;;;3413612;;;Ardooisesteenweg;77;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4359684;419;;;4359684;;;Ardooisesteenweg;33;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413591;419;;;3413591;;;Ardooisesteenweg;35;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413615;417;;;3413615;;;Ardooisesteenweg;81;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413845;;;8968442;3413845;;;Beversesteenweg;50;;;;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413618;417;;;3413618;;;Ardooisesteenweg;87;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4156825;417;;;4156825;;;Ardooisesteenweg;89;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413593;419;;;3413593;;;Ardooisesteenweg;41;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252314;419;;;1252314;;;Ardooisesteenweg;45;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;123193;419;;;123193;;;Ardooisesteenweg;47;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413625;417;;;3413625;;;Ardooisesteenweg;101;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413627;417;;;3413627;;;Ardooisesteenweg;103;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875160;417;;;875160;;;Ardooisesteenweg;111;;;2018-03-19 16:28:37;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875126;417;;;875126;;;Ardooisesteenweg;115;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252758;417;;;1252758;;;Ardooisesteenweg;119;;;2018-03-22 23:46:03;Rudi Caes;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252759;417;;;1252759;;;Ardooisesteenweg;123;;;2018-03-19 16:28:13;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413634;417;;;3413634;;;Ardooisesteenweg;115;;;2018-03-19 16:24:33;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;860079;429;;;860079;;;Beversesteenweg;150;;;2018-03-20 10:30:02;Muzaffer Erkoç;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875068;412;;;875068;;;Vierwegstraat;83;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413635;417;;;3413635;;;Ardooisesteenweg;115;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353023;;;8575594;4353023;;;Sint-Hubrechtsstraat;40;;;;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4353025;;;8575595;4353025;;;Sint-Hubrechtsstraat;42;;;;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;874615;421;;;874615;;;Sint-Jorisstraat;44;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;875299;402;;;875299;;;Kaaistraat;22;;;3-sep-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3413900;429;;;3413900;;;Beversesteenweg;188;;;2018-12-06;Jonathan Collignon;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;880559;402;;;880559;;;Kaaistraat;31;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252054;429;;;1252054;;;Beversesteenweg;190;;;2018-03-20 14:20:33;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252966;402;;;1252966;;;Kaaistraat;49;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4375204;402;;;4375204;;;Langebrugstraat;10;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;1252040;429;;;1252040;;;Beversesteenweg;202;;;2018-03-21 10:15:02;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;5398666;429;;;5398666;;;Beversesteenweg;186;A;;2018-03-20 13:15:02;Gunther Lamberts;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;4355139;410;;;4355139;;;Bruanestraat;42;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
ROESELARE - FH04;3415300;417;;;3415300;;;Hammestraat;12;;;08-Mar-17;;SDU;1;0;0;1;BUILDING template
